task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,cc_node_ratio,id
connected_component,"[(CCR, BNI), (CCR, CBG), (CCR, GEI), (CBG, SGY)]","{CCR: [BNI, CBG, GEI],
BNI: [CCR],
CBG: [CCR, SGY],
GEI: [CCR],
SGY: [CBG]}","Node CCR is connected to nodes BNI, CBG, GEI.
Node BNI is connected to node CCR.
Node CBG is connected to nodes CCR, SGY.
Node GEI is connected to node CCR.
Node SGY is connected to node CBG.","[GEI, BNI, CBG, SGY, CCR]",5,4,False,Find the connected component containing node SGY. ,"[SGY, CBG, CCR, BNI, GEI]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node SGY, add it to the connected component. The current connected component is [SGY].
Visit node CBG, add it to the connected component. The current connected component is [SGY, CBG].
Visit node CCR, add it to the connected component. The current connected component is [SGY, CBG, CCR].
Visit node BNI, add it to the connected component. The current connected component is [SGY, CBG, CCR, BNI].
Visit node GEI, add it to the connected component. The current connected component is [SGY, CBG, CCR, BNI, GEI].
Thus, the connected component containing node SGY is ",1.0,227
connected_component,"[(JRJ, RXJ), (JRJ, DLT), (RCQ, EBS), (RCQ, DLT)]","{JRJ: [RXJ, DLT],
RXJ: [],
DLT: [],
RCQ: [EBS, DLT],
EBS: []}","Node JRJ is connected to nodes RXJ, DLT.
Node RCQ is connected to nodes EBS, DLT.","[JRJ, RCQ, RXJ, DLT, EBS]",5,4,True,Find the strongly connected component containing node RXJ. ,[RXJ],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node RXJ.
Node RXJ is a root node, find a new strongly connected component: [RXJ].
So the strongly connected component containing node RXJ is ",0.2,228
connected_component,"[(QAD, KDP), (QAD, SHQ), (KDP, SHQ), (KDP, AAC), (SHQ, CHW), (AAC, SHQ), (AAC, CHW), (CHW, QAD), (CHW, SHQ), (CUP, QAD), (CUP, KDP), (CUP, SHQ)]","{QAD: [KDP, SHQ],
KDP: [SHQ, AAC],
SHQ: [CHW],
AAC: [SHQ, CHW],
CHW: [QAD, SHQ],
CUP: [QAD, KDP, SHQ]}","Node QAD is connected to nodes KDP, SHQ.
Node KDP is connected to nodes SHQ, AAC.
Node SHQ is connected to node CHW.
Node AAC is connected to nodes SHQ, CHW.
Node CHW is connected to nodes QAD, SHQ.
Node CUP is connected to nodes QAD, KDP, SHQ.","[SHQ, KDP, CHW, AAC, CUP, QAD]",6,12,True,Find the strongly connected component containing node AAC. ,"[KDP, QAD, CHW, SHQ, AAC]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node AAC.
Visit neighbor node SHQ.
Search from node SHQ.
Visit neighbor node CHW.
Search from node CHW.
Visit neighbor node QAD.
Search from node QAD.
Visit neighbor node KDP.
Search from node KDP.
Node AAC is a root node, find a new strongly connected component: [KDP, QAD, CHW, SHQ, AAC].
So the strongly connected component containing node AAC is ",0.8333333333333334,229
connected_component,"[(JKU, PIN), (AOX, AUO), (AOX, SLZ), (AOX, PIN), (AUO, SLZ), (AUO, HWB), (AUO, AOX), (SLZ, HWB), (SLZ, AOX), (HWB, SLZ)]","{JKU: [PIN],
PIN: [],
AOX: [AUO, SLZ, PIN],
AUO: [SLZ, HWB, AOX],
SLZ: [HWB, AOX],
HWB: [SLZ]}","Node JKU is connected to node PIN.
Node AOX is connected to nodes AUO, SLZ, PIN.
Node AUO is connected to nodes SLZ, HWB, AOX.
Node SLZ is connected to nodes HWB, AOX.
Node HWB is connected to node SLZ.","[JKU, HWB, PIN, AOX, AUO, SLZ]",6,10,True,Find the strongly connected component containing node JKU. ,[JKU],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node JKU.
Visit neighbor node PIN.
Search from node PIN.
Node PIN is a root node, find a new strongly connected component: [PIN].
Node JKU is a root node, find a new strongly connected component: [JKU].
So the strongly connected component containing node JKU is ",0.1666666666666666,230
connected_component,"[(IWY, OII), (IWY, EFM), (IWY, KNU), (IWY, FAH), (EFM, KNU), (EFM, AAA), (EFM, IWY), (KNU, FAH), (AAA, FAH), (AAA, OII), (AAA, EFM)]","{IWY: [OII, EFM, KNU, FAH],
OII: [],
EFM: [KNU, AAA, IWY],
KNU: [FAH],
FAH: [],
AAA: [FAH, OII, EFM]}","Node IWY is connected to nodes OII, EFM, KNU, FAH.
Node EFM is connected to nodes KNU, AAA, IWY.
Node KNU is connected to node FAH.
Node AAA is connected to nodes FAH, OII, EFM.","[EFM, FAH, OII, AAA, KNU, IWY]",6,11,True,Find the strongly connected component containing node FAH. ,[FAH],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node FAH.
Node FAH is a root node, find a new strongly connected component: [FAH].
So the strongly connected component containing node FAH is ",0.1666666666666666,231
connected_component,"[(XMB, QPI), (XMB, LES), (QPI, KYQ), (QPI, LES), (QPI, IMQ), (LES, EWB), (LES, KYQ), (KYQ, LES), (KYQ, XMB), (EWB, XMB)]","{XMB: [QPI, LES],
QPI: [KYQ, LES, IMQ],
LES: [EWB, KYQ],
KYQ: [LES, XMB],
IMQ: [],
EWB: [XMB]}","Node XMB is connected to nodes QPI, LES.
Node QPI is connected to nodes KYQ, LES, IMQ.
Node LES is connected to nodes EWB, KYQ.
Node KYQ is connected to nodes LES, XMB.
Node EWB is connected to node XMB.","[LES, XMB, KYQ, QPI, IMQ, EWB]",6,10,True,Find the strongly connected component containing node IMQ. ,[IMQ],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node IMQ.
Node IMQ is a root node, find a new strongly connected component: [IMQ].
So the strongly connected component containing node IMQ is ",0.1666666666666666,232
connected_component,"[(RKR, TDW), (RKR, RVG), (RKR, UZS), (TDW, KTV), (TDW, UZS), (RVG, KTV), (RVG, PDS), (UZS, RVG), (UZS, KTV), (KTV, RKR), (KTV, TDW), (PDS, RVG), (PDS, UZS), (DDT, UZS), (DDT, PDS), (DDT, RKR), (DDT, RVG)]","{RKR: [TDW, RVG, UZS],
TDW: [KTV, UZS],
RVG: [KTV, PDS],
UZS: [RVG, KTV],
KTV: [RKR, TDW],
PDS: [RVG, UZS],
DDT: [UZS, PDS, RKR, RVG]}","Node RKR is connected to nodes TDW, RVG, UZS.
Node TDW is connected to nodes KTV, UZS.
Node RVG is connected to nodes KTV, PDS.
Node UZS is connected to nodes RVG, KTV.
Node KTV is connected to nodes RKR, TDW.
Node PDS is connected to nodes RVG, UZS.
Node DDT is connected to nodes UZS, PDS, RKR, RVG.","[RVG, TDW, RKR, DDT, PDS, UZS, KTV]",7,17,True,Find the strongly connected component containing node DDT. ,[DDT],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node DDT.
Visit neighbor node RVG.
Search from node RVG.
Visit neighbor node PDS.
Search from node PDS.
Visit neighbor node UZS.
Search from node UZS.
Visit neighbor node KTV.
Search from node KTV.
Visit neighbor node TDW.
Search from node TDW.
Visit neighbor node RKR.
Search from node RKR.
Node RVG is a root node, find a new strongly connected component: [RKR, TDW, KTV, UZS, PDS, RVG].
Node DDT is a root node, find a new strongly connected component: [DDT].
So the strongly connected component containing node DDT is ",0.1428571428571428,233
connected_component,"[(YGD, OGD), (YGD, UAN), (OGD, PXX), (OGD, RUV), (OGD, RPU), (UAN, RPU), (RPU, OGD), (RPU, RUV), (RPU, YGD), (RUV, RPU), (PXX, RPU), (CNR, PXX), (CNR, RUV), (CNR, YGD), (CNR, RPU), (CNR, OGD)]","{YGD: [OGD, UAN],
OGD: [PXX, RUV, RPU],
UAN: [RPU],
RPU: [OGD, RUV, YGD],
RUV: [RPU],
PXX: [RPU],
CNR: [PXX, RUV, YGD, RPU, OGD]}","Node YGD is connected to nodes OGD, UAN.
Node OGD is connected to nodes PXX, RUV, RPU.
Node UAN is connected to node RPU.
Node RPU is connected to nodes OGD, RUV, YGD.
Node RUV is connected to node RPU.
Node PXX is connected to node RPU.
Node CNR is connected to nodes PXX, RUV, YGD, RPU, OGD.","[RUV, YGD, OGD, PXX, CNR, RPU, UAN]",7,16,True,Find the strongly connected component containing node PXX. ,"[UAN, OGD, YGD, RUV, RPU, PXX]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node PXX.
Visit neighbor node RPU.
Search from node RPU.
Visit neighbor node RUV.
Search from node RUV.
Visit neighbor node YGD.
Search from node YGD.
Visit neighbor node OGD.
Search from node OGD.
Visit neighbor node UAN.
Search from node UAN.
Node PXX is a root node, find a new strongly connected component: [UAN, OGD, YGD, RUV, RPU, PXX].
So the strongly connected component containing node PXX is ",0.8571428571428571,234
connected_component,"[(SXO, UEO), (ANE, SXR), (ANE, SXO), (SXR, SXO), (SXR, BZW), (OLE, DAQ), (OLE, SXR), (OLE, SXO), (DAQ, SXR), (DAQ, ANE), (DAQ, BZW), (BZW, SXO)]","{SXO: [UEO],
UEO: [],
ANE: [SXR, SXO],
SXR: [SXO, BZW],
OLE: [DAQ, SXR, SXO],
DAQ: [SXR, ANE, BZW],
BZW: [SXO]}","Node SXO is connected to node UEO.
Node ANE is connected to nodes SXR, SXO.
Node SXR is connected to nodes SXO, BZW.
Node OLE is connected to nodes DAQ, SXR, SXO.
Node DAQ is connected to nodes SXR, ANE, BZW.
Node BZW is connected to node SXO.","[SXO, SXR, UEO, DAQ, OLE, BZW, ANE]",7,12,True,Find the strongly connected component containing node DAQ. ,[DAQ],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node DAQ.
Visit neighbor node SXR.
Search from node SXR.
Visit neighbor node SXO.
Search from node SXO.
Visit neighbor node UEO.
Search from node UEO.
Node UEO is a root node, find a new strongly connected component: [UEO].
Node SXO is a root node, find a new strongly connected component: [SXO].
Visit neighbor node BZW.
Search from node BZW.
Node BZW is a root node, find a new strongly connected component: [BZW].
Node SXR is a root node, find a new strongly connected component: [SXR].
Visit neighbor node ANE.
Search from node ANE.
Node ANE is a root node, find a new strongly connected component: [ANE].
Node DAQ is a root node, find a new strongly connected component: [DAQ].
So the strongly connected component containing node DAQ is ",0.1428571428571428,235
connected_component,"[(LTS, VLG), (LTS, DOS), (VLG, DOS), (VET, YJQ), (VET, VVH), (YJQ, GNV), (VVH, GNV)]","{LTS: [VLG, DOS],
VLG: [LTS, DOS],
DOS: [LTS, VLG],
VET: [YJQ, VVH],
YJQ: [VET, GNV],
VVH: [VET, GNV],
GNV: [YJQ, VVH]}","Node LTS is connected to nodes VLG, DOS.
Node VLG is connected to nodes LTS, DOS.
Node DOS is connected to nodes LTS, VLG.
Node VET is connected to nodes YJQ, VVH.
Node YJQ is connected to nodes VET, GNV.
Node VVH is connected to nodes VET, GNV.
Node GNV is connected to nodes YJQ, VVH.","[DOS, LTS, VVH, VET, VLG, GNV, YJQ]",7,7,False,Find the connected component containing node VLG. ,"[VLG, LTS, DOS]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node VLG, add it to the connected component. The current connected component is [VLG].
Visit node LTS, add it to the connected component. The current connected component is [VLG, LTS].
Visit node DOS, add it to the connected component. The current connected component is [VLG, LTS, DOS].
Thus, the connected component containing node VLG is ",0.4285714285714285,236
connected_component,"[(GZG, HIA), (GZG, GFU), (GFU, NJP), (GFU, EYP)]","{GZG: [HIA, GFU],
HIA: [GZG],
GFU: [GZG, NJP, EYP],
NJP: [GFU],
EYP: [GFU]}","Node GZG is connected to nodes HIA, GFU.
Node HIA is connected to node GZG.
Node GFU is connected to nodes GZG, NJP, EYP.
Node NJP is connected to node GFU.
Node EYP is connected to node GFU.","[GFU, HIA, EYP, NJP, GZG]",5,4,False,Find the connected component containing node HIA. ,"[HIA, GZG, GFU, NJP, EYP]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node HIA, add it to the connected component. The current connected component is [HIA].
Visit node GZG, add it to the connected component. The current connected component is [HIA, GZG].
Visit node GFU, add it to the connected component. The current connected component is [HIA, GZG, GFU].
Visit node NJP, add it to the connected component. The current connected component is [HIA, GZG, GFU, NJP].
Visit node EYP, add it to the connected component. The current connected component is [HIA, GZG, GFU, NJP, EYP].
Thus, the connected component containing node HIA is ",1.0,237
connected_component,"[(VUP, ABB), (VUP, RGL), (NCF, JNT), (JNT, BII), (JNT, NCF), (BII, ABB)]","{VUP: [ABB, RGL],
ABB: [],
RGL: [],
NCF: [JNT],
JNT: [BII, NCF],
BII: [ABB]}","Node VUP is connected to nodes ABB, RGL.
Node NCF is connected to node JNT.
Node JNT is connected to nodes BII, NCF.
Node BII is connected to node ABB.","[NCF, ABB, VUP, JNT, BII, RGL]",6,6,True,Find the strongly connected component containing node VUP. ,[VUP],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node VUP.
Visit neighbor node ABB.
Search from node ABB.
Node ABB is a root node, find a new strongly connected component: [ABB].
Visit neighbor node RGL.
Search from node RGL.
Node RGL is a root node, find a new strongly connected component: [RGL].
Node VUP is a root node, find a new strongly connected component: [VUP].
So the strongly connected component containing node VUP is ",0.1666666666666666,238
connected_component,"[(RHL, YDA), (RHL, CDQ), (RHL, HYO), (YDA, CDQ), (CDQ, YDA), (CDQ, YTA), (YTA, CDQ), (YTA, RHL), (YTA, YDA)]","{RHL: [YDA, CDQ, HYO],
YDA: [CDQ],
CDQ: [YDA, YTA],
HYO: [],
YTA: [CDQ, RHL, YDA]}","Node RHL is connected to nodes YDA, CDQ, HYO.
Node YDA is connected to node CDQ.
Node CDQ is connected to nodes YDA, YTA.
Node YTA is connected to nodes CDQ, RHL, YDA.","[YDA, YTA, CDQ, RHL, HYO]",5,9,True,Find the strongly connected component containing node RHL. ,"[YTA, CDQ, YDA, RHL]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node RHL.
Visit neighbor node YDA.
Search from node YDA.
Visit neighbor node CDQ.
Search from node CDQ.
Visit neighbor node YTA.
Search from node YTA.
Visit neighbor node HYO.
Search from node HYO.
Node HYO is a root node, find a new strongly connected component: [HYO].
Node RHL is a root node, find a new strongly connected component: [YTA, CDQ, YDA, RHL].
So the strongly connected component containing node RHL is ",0.8,239
connected_component,"[(WRN, ZAE), (WRN, UYC), (WRN, JWY), (ZAE, JWY), (ZAE, WRN), (UYC, ZAE), (UYC, ZAP), (ZAP, GXZ), (ZAP, UYC), (ZAP, ZAE), (GXZ, JWY), (GXZ, WRN)]","{WRN: [ZAE, UYC, JWY],
ZAE: [JWY, WRN],
UYC: [ZAE, ZAP],
JWY: [],
ZAP: [GXZ, UYC, ZAE],
GXZ: [JWY, WRN]}","Node WRN is connected to nodes ZAE, UYC, JWY.
Node ZAE is connected to nodes JWY, WRN.
Node UYC is connected to nodes ZAE, ZAP.
Node ZAP is connected to nodes GXZ, UYC, ZAE.
Node GXZ is connected to nodes JWY, WRN.","[WRN, JWY, UYC, ZAE, ZAP, GXZ]",6,12,True,Find the strongly connected component containing node ZAP. ,"[GXZ, WRN, ZAE, UYC, ZAP]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node ZAP.
Visit neighbor node UYC.
Search from node UYC.
Visit neighbor node ZAE.
Search from node ZAE.
Visit neighbor node WRN.
Search from node WRN.
Visit neighbor node JWY.
Search from node JWY.
Node JWY is a root node, find a new strongly connected component: [JWY].
Visit neighbor node GXZ.
Search from node GXZ.
Node ZAP is a root node, find a new strongly connected component: [GXZ, WRN, ZAE, UYC, ZAP].
So the strongly connected component containing node ZAP is ",0.8333333333333334,240
connected_component,"[(FWT, SGW), (FWT, UAZ), (FWT, VIR), (UAZ, VIR), (UAZ, FWT), (UAZ, NZI), (VIR, NZI), (VIR, SNV), (VIR, UAZ), (NZI, SNV), (NZI, FWT), (NZI, SGW), (SNV, VIR), (SNV, FWT), (SNV, NZI)]","{FWT: [SGW, UAZ, VIR],
SGW: [],
UAZ: [VIR, FWT, NZI],
VIR: [NZI, SNV, UAZ],
NZI: [SNV, FWT, SGW],
SNV: [VIR, FWT, NZI]}","Node FWT is connected to nodes SGW, UAZ, VIR.
Node UAZ is connected to nodes VIR, FWT, NZI.
Node VIR is connected to nodes NZI, SNV, UAZ.
Node NZI is connected to nodes SNV, FWT, SGW.
Node SNV is connected to nodes VIR, FWT, NZI.","[SGW, VIR, SNV, FWT, UAZ, NZI]",6,15,True,Find the strongly connected component containing node UAZ. ,"[NZI, FWT, SNV, VIR, UAZ]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node UAZ.
Visit neighbor node VIR.
Search from node VIR.
Visit neighbor node SNV.
Search from node SNV.
Visit neighbor node FWT.
Search from node FWT.
Visit neighbor node SGW.
Search from node SGW.
Node SGW is a root node, find a new strongly connected component: [SGW].
Visit neighbor node NZI.
Search from node NZI.
Node UAZ is a root node, find a new strongly connected component: [NZI, FWT, SNV, VIR, UAZ].
So the strongly connected component containing node UAZ is ",0.8333333333333334,241
connected_component,"[(VQZ, IWH), (IWH, VQZ), (IWH, IJE), (TLK, IWH), (LSZ, IJE), (LSZ, IWH), (PFW, TLK), (PFW, IJE), (PFW, IWH), (PFW, LSZ), (UVY, IJE), (UVY, PFW)]","{VQZ: [IWH],
IWH: [VQZ, IJE],
TLK: [IWH],
IJE: [],
LSZ: [IJE, IWH],
PFW: [TLK, IJE, IWH, LSZ],
UVY: [IJE, PFW]}","Node VQZ is connected to node IWH.
Node IWH is connected to nodes VQZ, IJE.
Node TLK is connected to node IWH.
Node LSZ is connected to nodes IJE, IWH.
Node PFW is connected to nodes TLK, IJE, IWH, LSZ.
Node UVY is connected to nodes IJE, PFW.","[IWH, IJE, UVY, TLK, VQZ, LSZ, PFW]",7,12,True,Find the strongly connected component containing node IJE. ,[IJE],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node IJE.
Node IJE is a root node, find a new strongly connected component: [IJE].
So the strongly connected component containing node IJE is ",0.1428571428571428,242
connected_component,"[(ISY, MVZ), (ISY, RNS), (ISY, CUU), (MVZ, CUU), (MVZ, ISY), (RNS, CUU), (RNS, SEQ), (CUU, ZQX), (ZQX, CUU)]","{ISY: [MVZ, RNS, CUU],
MVZ: [CUU, ISY],
RNS: [CUU, SEQ],
CUU: [ZQX],
ZQX: [CUU],
SEQ: []}","Node ISY is connected to nodes MVZ, RNS, CUU.
Node MVZ is connected to nodes CUU, ISY.
Node RNS is connected to nodes CUU, SEQ.
Node CUU is connected to node ZQX.
Node ZQX is connected to node CUU.","[CUU, ZQX, MVZ, RNS, SEQ, ISY]",6,9,True,Find the strongly connected component containing node ZQX. ,"[CUU, ZQX]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node ZQX.
Visit neighbor node CUU.
Search from node CUU.
Node ZQX is a root node, find a new strongly connected component: [CUU, ZQX].
So the strongly connected component containing node ZQX is ",0.3333333333333333,243
connected_component,"[(EQT, IVX), (EQT, BPW), (IVX, DVY), (BPW, BLU), (BPW, QZD), (QZD, BPW), (QZD, BLU), (QZD, DVY), (QZD, EQT), (BLU, EQT), (BLU, BPW)]","{EQT: [IVX, BPW],
IVX: [DVY],
BPW: [BLU, QZD],
QZD: [BPW, BLU, DVY, EQT],
BLU: [EQT, BPW],
DVY: []}","Node EQT is connected to nodes IVX, BPW.
Node IVX is connected to node DVY.
Node BPW is connected to nodes BLU, QZD.
Node QZD is connected to nodes BPW, BLU, DVY, EQT.
Node BLU is connected to nodes EQT, BPW.","[DVY, BLU, IVX, EQT, BPW, QZD]",6,11,True,Find the strongly connected component containing node EQT. ,"[QZD, BLU, BPW, EQT]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node EQT.
Visit neighbor node IVX.
Search from node IVX.
Visit neighbor node DVY.
Search from node DVY.
Node DVY is a root node, find a new strongly connected component: [DVY].
Node IVX is a root node, find a new strongly connected component: [IVX].
Visit neighbor node BPW.
Search from node BPW.
Visit neighbor node BLU.
Search from node BLU.
Visit neighbor node QZD.
Search from node QZD.
Node EQT is a root node, find a new strongly connected component: [QZD, BLU, BPW, EQT].
So the strongly connected component containing node EQT is ",0.6666666666666666,244
connected_component,"[(DCL, NVH), (DCL, IFX), (DCL, HUI), (NVH, HUI), (NVH, DCL), (IFX, NVH), (HUI, SMP), (HUI, NVH), (HUI, IFX), (SMP, NVH), (XCF, NVH), (XCF, IFX)]","{DCL: [NVH, IFX, HUI],
NVH: [HUI, DCL],
IFX: [NVH],
HUI: [SMP, NVH, IFX],
SMP: [NVH],
XCF: [NVH, IFX]}","Node DCL is connected to nodes NVH, IFX, HUI.
Node NVH is connected to nodes HUI, DCL.
Node IFX is connected to node NVH.
Node HUI is connected to nodes SMP, NVH, IFX.
Node SMP is connected to node NVH.
Node XCF is connected to nodes NVH, IFX.","[SMP, HUI, XCF, NVH, DCL, IFX]",6,12,True,Find the strongly connected component containing node IFX. ,"[DCL, SMP, HUI, NVH, IFX]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node IFX.
Visit neighbor node NVH.
Search from node NVH.
Visit neighbor node HUI.
Search from node HUI.
Visit neighbor node SMP.
Search from node SMP.
Visit neighbor node DCL.
Search from node DCL.
Node IFX is a root node, find a new strongly connected component: [DCL, SMP, HUI, NVH, IFX].
So the strongly connected component containing node IFX is ",0.8333333333333334,245
connected_component,"[(UNX, XFA), (XFA, ZZE), (ZZE, NNE), (NNE, XFA), (NNE, ZZE), (FYU, NNE), (KNB, XFA), (KNB, UNX), (KNB, GWH)]","{UNX: [XFA],
XFA: [ZZE],
ZZE: [NNE],
NNE: [XFA, ZZE],
FYU: [NNE],
KNB: [XFA, UNX, GWH],
GWH: []}","Node UNX is connected to node XFA.
Node XFA is connected to node ZZE.
Node ZZE is connected to node NNE.
Node NNE is connected to nodes XFA, ZZE.
Node FYU is connected to node NNE.
Node KNB is connected to nodes XFA, UNX, GWH.","[FYU, NNE, GWH, XFA, UNX, KNB, ZZE]",7,9,True,Find the strongly connected component containing node UNX. ,[UNX],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node UNX.
Visit neighbor node XFA.
Search from node XFA.
Visit neighbor node ZZE.
Search from node ZZE.
Visit neighbor node NNE.
Search from node NNE.
Node XFA is a root node, find a new strongly connected component: [NNE, ZZE, XFA].
Node UNX is a root node, find a new strongly connected component: [UNX].
So the strongly connected component containing node UNX is ",0.1428571428571428,246
connected_component,"[(TDL, XJG), (TDL, TZZ), (TDL, WAT), (XJG, GHO), (TZZ, GHO), (WAT, GUC)]","{TDL: [XJG, TZZ, WAT],
XJG: [TDL, GHO],
TZZ: [TDL, GHO],
WAT: [TDL, GUC],
GHO: [XJG, TZZ],
GUC: [WAT]}","Node TDL is connected to nodes XJG, TZZ, WAT.
Node XJG is connected to nodes TDL, GHO.
Node TZZ is connected to nodes TDL, GHO.
Node WAT is connected to nodes TDL, GUC.
Node GHO is connected to nodes XJG, TZZ.
Node GUC is connected to node WAT.","[TZZ, TDL, GUC, GHO, WAT, XJG]",6,6,False,Find the connected component containing node TDL. ,"[TDL, XJG, GHO, TZZ, WAT, GUC]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node TDL, add it to the connected component. The current connected component is [TDL].
Visit node XJG, add it to the connected component. The current connected component is [TDL, XJG].
Visit node GHO, add it to the connected component. The current connected component is [TDL, XJG, GHO].
Visit node TZZ, add it to the connected component. The current connected component is [TDL, XJG, GHO, TZZ].
Visit node WAT, add it to the connected component. The current connected component is [TDL, XJG, GHO, TZZ, WAT].
Visit node GUC, add it to the connected component. The current connected component is [TDL, XJG, GHO, TZZ, WAT, GUC].
Thus, the connected component containing node TDL is ",1.0,247
connected_component,"[(EAK, JVS), (EAK, DFC), (JVS, DFC), (JVS, EAK), (FIN, DFC), (ECI, JVS), (ECI, DFC), (ECI, FIN)]","{EAK: [JVS, DFC],
JVS: [DFC, EAK],
DFC: [],
FIN: [DFC],
ECI: [JVS, DFC, FIN]}","Node EAK is connected to nodes JVS, DFC.
Node JVS is connected to nodes DFC, EAK.
Node FIN is connected to node DFC.
Node ECI is connected to nodes JVS, DFC, FIN.","[JVS, FIN, ECI, EAK, DFC]",5,8,True,Find the strongly connected component containing node DFC. ,[DFC],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node DFC.
Node DFC is a root node, find a new strongly connected component: [DFC].
So the strongly connected component containing node DFC is ",0.2,248
connected_component,"[(ZYW, KZC), (ZYW, JJY), (ZYW, VXY), (KZC, YDB), (KZC, DSZ), (VXY, JJY), (YDB, JJY), (YDB, DSZ), (YDB, ZYW), (DSZ, VXY)]","{ZYW: [KZC, JJY, VXY],
KZC: [YDB, DSZ],
JJY: [],
VXY: [JJY],
YDB: [JJY, DSZ, ZYW],
DSZ: [VXY]}","Node ZYW is connected to nodes KZC, JJY, VXY.
Node KZC is connected to nodes YDB, DSZ.
Node VXY is connected to node JJY.
Node YDB is connected to nodes JJY, DSZ, ZYW.
Node DSZ is connected to node VXY.","[KZC, JJY, VXY, DSZ, ZYW, YDB]",6,10,True,Find the strongly connected component containing node JJY. ,[JJY],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node JJY.
Node JJY is a root node, find a new strongly connected component: [JJY].
So the strongly connected component containing node JJY is ",0.1666666666666666,249
connected_component,"[(XJF, VHD), (XJF, CFH), (VHD, NYP), (VHD, LON), (CFH, XJF), (CFH, NYP), (CFH, LON), (CFH, VHD), (NYP, LON), (NYP, LJU), (NYP, CFH), (LJU, VHD), (LJU, CFH), (LJU, WHO), (WHO, NYP), (WHO, LJU), (WHO, VHD)]","{XJF: [VHD, CFH],
VHD: [NYP, LON],
CFH: [XJF, NYP, LON, VHD],
NYP: [LON, LJU, CFH],
LON: [],
LJU: [VHD, CFH, WHO],
WHO: [NYP, LJU, VHD]}","Node XJF is connected to nodes VHD, CFH.
Node VHD is connected to nodes NYP, LON.
Node CFH is connected to nodes XJF, NYP, LON, VHD.
Node NYP is connected to nodes LON, LJU, CFH.
Node LJU is connected to nodes VHD, CFH, WHO.
Node WHO is connected to nodes NYP, LJU, VHD.","[LJU, XJF, NYP, LON, VHD, CFH, WHO]",7,17,True,Find the strongly connected component containing node NYP. ,"[WHO, XJF, CFH, VHD, LJU, NYP]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node NYP.
Visit neighbor node LJU.
Search from node LJU.
Visit neighbor node VHD.
Search from node VHD.
Visit neighbor node LON.
Search from node LON.
Node LON is a root node, find a new strongly connected component: [LON].
Visit neighbor node CFH.
Search from node CFH.
Visit neighbor node XJF.
Search from node XJF.
Visit neighbor node WHO.
Search from node WHO.
Node NYP is a root node, find a new strongly connected component: [WHO, XJF, CFH, VHD, LJU, NYP].
So the strongly connected component containing node NYP is ",0.8571428571428571,250
connected_component,"[(RUI, OTS), (OTS, HNW), (OTS, QON), (OTS, RUI), (TAE, OTS), (TAE, HNW), (HNW, OTS), (DHT, HNW), (DHT, QON), (DHT, TAE)]","{RUI: [OTS],
OTS: [HNW, QON, RUI],
TAE: [OTS, HNW],
HNW: [OTS],
DHT: [HNW, QON, TAE],
QON: []}","Node RUI is connected to node OTS.
Node OTS is connected to nodes HNW, QON, RUI.
Node TAE is connected to nodes OTS, HNW.
Node HNW is connected to node OTS.
Node DHT is connected to nodes HNW, QON, TAE.","[RUI, QON, OTS, DHT, HNW, TAE]",6,10,True,Find the strongly connected component containing node TAE. ,[TAE],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TAE.
Visit neighbor node OTS.
Search from node OTS.
Visit neighbor node RUI.
Search from node RUI.
Visit neighbor node QON.
Search from node QON.
Node QON is a root node, find a new strongly connected component: [QON].
Visit neighbor node HNW.
Search from node HNW.
Node OTS is a root node, find a new strongly connected component: [HNW, RUI, OTS].
Node TAE is a root node, find a new strongly connected component: [TAE].
So the strongly connected component containing node TAE is ",0.1666666666666666,251
