task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(ZBO, KNZ), (ZBO, NZJ), (ZBO, GXG), (ZBO, CBB), (ZBO, LNW), (ZBO, CTY), (HLS, GXG), (HLS, TBM), (HLS, KSF), (WSP, IAB), (WSP, TBM), (WSP, CBB), (WSP, TRK), (QSN, NZJ), (QSN, TBM), (QSN, CTY), (BXB, IAB), (BXB, NZJ), (BXB, KSF)]","{ZBO: [KNZ, NZJ, GXG, CBB, LNW, CTY],
HLS: [GXG, TBM, KSF],
WSP: [IAB, TBM, CBB, TRK],
QSN: [NZJ, TBM, CTY],
BXB: [IAB, NZJ, KSF],
KNZ: [ZBO],
IAB: [WSP, BXB],
NZJ: [ZBO, QSN, BXB],
GXG: [ZBO, HLS],
TBM: [HLS, WSP, QSN],
CBB: [ZBO, WSP],
KSF: [HLS, BXB],
LNW: [ZBO],
TRK: [WSP],
CTY: [ZBO, QSN]}","Node ZBO is connected to nodes KNZ, NZJ, GXG, CBB, LNW, CTY.
Node HLS is connected to nodes GXG, TBM, KSF.
Node WSP is connected to nodes IAB, TBM, CBB, TRK.
Node QSN is connected to nodes NZJ, TBM, CTY.
Node BXB is connected to nodes IAB, NZJ, KSF.
Node KNZ is connected to node ZBO.
Node IAB is connected to nodes WSP, BXB.
Node NZJ is connected to nodes ZBO, QSN, BXB.
Node GXG is connected to nodes ZBO, HLS.
Node TBM is connected to nodes HLS, WSP, QSN.
Node CBB is connected to nodes ZBO, WSP.
Node KSF is connected to nodes HLS, BXB.
Node LNW is connected to node ZBO.
Node TRK is connected to node WSP.
Node CTY is connected to nodes ZBO, QSN.","[ZBO, HLS, WSP, QSN, BXB, KNZ, IAB, NZJ, GXG, TBM, CBB, KSF, LNW, TRK, CTY]",15,19,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZBO HLS WSP QSN BXB.
Nodes set 2 contains: KNZ IAB NZJ GXG TBM CBB KSF LNW TRK CTY.","[(ZBO, KNZ), (HLS, GXG), (WSP, TBM), (QSN, NZJ), (BXB, IAB)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZBO. Updated matching: {KNZ: ZBO}.
Search from node HLS. Updated matching: {KNZ: ZBO, GXG: HLS}.
Search from node WSP. Updated matching: {KNZ: ZBO, GXG: HLS, IAB: WSP}.
Search from node QSN. Updated matching: {KNZ: ZBO, GXG: HLS, IAB: WSP, NZJ: QSN}.
Search from node BXB. Updated matching: {KNZ: ZBO, GXG: HLS, IAB: BXB, NZJ: QSN, TBM: WSP}.
So the maximum matching is ",5,10,263
bipartite,"[(MBK, WAT), (MBK, GGD), (MBK, BAE), (GJY, BAE), (GJY, LDY), (FZO, CKZ), (FZO, GGD), (FZO, FMJ), (FZO, BAE), (FZO, LDY), (MZV, CKZ), (MZV, GGD), (MZV, LDY), (QZD, WAT), (QZD, CKZ), (QZD, BAE), (QZD, YMA)]","{MBK: [WAT, GGD, BAE],
GJY: [BAE, LDY],
FZO: [CKZ, GGD, FMJ, BAE, LDY],
MZV: [CKZ, GGD, LDY],
QZD: [WAT, CKZ, BAE, YMA],
WAT: [MBK, QZD],
CKZ: [FZO, MZV, QZD],
GGD: [MBK, FZO, MZV],
FMJ: [FZO],
BAE: [MBK, GJY, FZO, QZD],
YMA: [QZD],
LDY: [GJY, FZO, MZV]}","Node MBK is connected to nodes WAT, GGD, BAE.
Node GJY is connected to nodes BAE, LDY.
Node FZO is connected to nodes CKZ, GGD, FMJ, BAE, LDY.
Node MZV is connected to nodes CKZ, GGD, LDY.
Node QZD is connected to nodes WAT, CKZ, BAE, YMA.
Node WAT is connected to nodes MBK, QZD.
Node CKZ is connected to nodes FZO, MZV, QZD.
Node GGD is connected to nodes MBK, FZO, MZV.
Node FMJ is connected to node FZO.
Node BAE is connected to nodes MBK, GJY, FZO, QZD.
Node YMA is connected to node QZD.
Node LDY is connected to nodes GJY, FZO, MZV.","[MBK, GJY, FZO, MZV, QZD, WAT, CKZ, GGD, FMJ, BAE, YMA, LDY]",12,17,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: MBK GJY FZO MZV QZD.
Nodes set 2 contains: WAT CKZ GGD FMJ BAE YMA LDY.","[(MBK, GGD), (GJY, BAE), (FZO, CKZ), (MZV, LDY), (QZD, WAT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node MBK. Updated matching: {WAT: MBK}.
Search from node GJY. Updated matching: {WAT: MBK, BAE: GJY}.
Search from node FZO. Updated matching: {WAT: MBK, BAE: GJY, CKZ: FZO}.
Search from node MZV. Updated matching: {WAT: MBK, BAE: GJY, CKZ: MZV, GGD: FZO}.
Search from node QZD. Updated matching: {WAT: QZD, BAE: GJY, CKZ: FZO, GGD: MBK, LDY: MZV}.
So the maximum matching is ",5,7,264
bipartite,"[(FAZ, BKM), (FAZ, UJN), (MJJ, CXJ), (MJJ, IOB), (MJJ, MOE), (MJJ, UJN), (DLH, CXJ), (DLH, UUG), (DLH, BKM), (QXL, CXJ), (QXL, UUG), (QXL, BKM), (QXL, ZXK)]","{FAZ: [BKM, UJN],
MJJ: [CXJ, IOB, MOE, UJN],
DLH: [CXJ, UUG, BKM],
QXL: [CXJ, UUG, BKM, ZXK],
CXJ: [MJJ, DLH, QXL],
IOB: [MJJ],
MOE: [MJJ],
UUG: [DLH, QXL],
BKM: [FAZ, DLH, QXL],
UJN: [FAZ, MJJ],
ZXK: [QXL]}","Node FAZ is connected to nodes BKM, UJN.
Node MJJ is connected to nodes CXJ, IOB, MOE, UJN.
Node DLH is connected to nodes CXJ, UUG, BKM.
Node QXL is connected to nodes CXJ, UUG, BKM, ZXK.
Node CXJ is connected to nodes MJJ, DLH, QXL.
Node IOB is connected to node MJJ.
Node MOE is connected to node MJJ.
Node UUG is connected to nodes DLH, QXL.
Node BKM is connected to nodes FAZ, DLH, QXL.
Node UJN is connected to nodes FAZ, MJJ.
Node ZXK is connected to node QXL.","[FAZ, MJJ, DLH, QXL, CXJ, IOB, MOE, UUG, BKM, UJN, ZXK]",11,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: FAZ MJJ DLH QXL.
Nodes set 2 contains: CXJ IOB MOE UUG BKM UJN ZXK.","[(FAZ, BKM), (MJJ, IOB), (DLH, UUG), (QXL, CXJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node FAZ. Updated matching: {BKM: FAZ}.
Search from node MJJ. Updated matching: {BKM: FAZ, CXJ: MJJ}.
Search from node DLH. Updated matching: {BKM: FAZ, CXJ: DLH, IOB: MJJ}.
Search from node QXL. Updated matching: {BKM: FAZ, CXJ: QXL, IOB: MJJ, UUG: DLH}.
So the maximum matching is ",4,7,265
bipartite,"[(WRA, DYT), (WRA, VLM), (SIS, YXJ), (SIS, RAJ), (SIS, VLM), (SIS, GEQ), (CLW, GEQ), (XUZ, DYT), (XUZ, RAJ), (XUZ, GEQ), (XUZ, EVN), (XUZ, TVK), (MFU, RAJ), (MFU, VLM), (MFU, EVN)]","{WRA: [DYT, VLM],
SIS: [YXJ, RAJ, VLM, GEQ],
CLW: [GEQ],
XUZ: [DYT, RAJ, GEQ, EVN, TVK],
MFU: [RAJ, VLM, EVN],
YXJ: [SIS],
DYT: [WRA, XUZ],
RAJ: [SIS, XUZ, MFU],
VLM: [WRA, SIS, MFU],
GEQ: [SIS, CLW, XUZ],
EVN: [XUZ, MFU],
TVK: [XUZ]}","Node WRA is connected to nodes DYT, VLM.
Node SIS is connected to nodes YXJ, RAJ, VLM, GEQ.
Node CLW is connected to node GEQ.
Node XUZ is connected to nodes DYT, RAJ, GEQ, EVN, TVK.
Node MFU is connected to nodes RAJ, VLM, EVN.
Node YXJ is connected to node SIS.
Node DYT is connected to nodes WRA, XUZ.
Node RAJ is connected to nodes SIS, XUZ, MFU.
Node VLM is connected to nodes WRA, SIS, MFU.
Node GEQ is connected to nodes SIS, CLW, XUZ.
Node EVN is connected to nodes XUZ, MFU.
Node TVK is connected to node XUZ.","[WRA, SIS, CLW, XUZ, MFU, YXJ, DYT, RAJ, VLM, GEQ, EVN, TVK]",12,15,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: WRA SIS CLW XUZ MFU.
Nodes set 2 contains: YXJ DYT RAJ VLM GEQ EVN TVK.","[(WRA, VLM), (SIS, YXJ), (CLW, GEQ), (XUZ, DYT), (MFU, RAJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node WRA. Updated matching: {DYT: WRA}.
Search from node SIS. Updated matching: {DYT: WRA, YXJ: SIS}.
Search from node CLW. Updated matching: {DYT: WRA, YXJ: SIS, GEQ: CLW}.
Search from node XUZ. Updated matching: {DYT: XUZ, YXJ: SIS, GEQ: CLW, VLM: WRA}.
Search from node MFU. Updated matching: {DYT: XUZ, YXJ: SIS, GEQ: CLW, VLM: WRA, RAJ: MFU}.
So the maximum matching is ",5,7,266
bipartite,"[(HYL, SDA), (QMT, KCV), (QMT, SDA), (QMT, RMY), (LBB, KCV), (LBB, AVU), (LBB, OLO)]","{HYL: [SDA],
QMT: [KCV, SDA, RMY],
LBB: [KCV, AVU, OLO],
KCV: [QMT, LBB],
AVU: [LBB],
OLO: [LBB],
SDA: [HYL, QMT],
RMY: [QMT]}","Node HYL is connected to node SDA.
Node QMT is connected to nodes KCV, SDA, RMY.
Node LBB is connected to nodes KCV, AVU, OLO.
Node KCV is connected to nodes QMT, LBB.
Node AVU is connected to node LBB.
Node OLO is connected to node LBB.
Node SDA is connected to nodes HYL, QMT.
Node RMY is connected to node QMT.","[HYL, QMT, LBB, KCV, AVU, OLO, SDA, RMY]",8,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: HYL QMT LBB.
Nodes set 2 contains: KCV AVU OLO SDA RMY.","[(HYL, SDA), (QMT, RMY), (LBB, KCV)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node HYL. Updated matching: {SDA: HYL}.
Search from node QMT. Updated matching: {SDA: HYL, KCV: QMT}.
Search from node LBB. Updated matching: {SDA: HYL, KCV: LBB, RMY: QMT}.
So the maximum matching is ",3,5,267
bipartite,"[(GDG, GTT), (GDG, SPD), (GDG, PQP), (GDG, XST), (LZO, UHH), (LZO, PQP), (USQ, GTT), (USQ, UHH), (NLN, GTT), (NLN, PQP)]","{GDG: [GTT, SPD, PQP, XST],
LZO: [UHH, PQP],
USQ: [GTT, UHH],
NLN: [GTT, PQP],
GTT: [GDG, USQ, NLN],
UHH: [LZO, USQ],
SPD: [GDG],
PQP: [GDG, LZO, NLN],
XST: [GDG]}","Node GDG is connected to nodes GTT, SPD, PQP, XST.
Node LZO is connected to nodes UHH, PQP.
Node USQ is connected to nodes GTT, UHH.
Node NLN is connected to nodes GTT, PQP.
Node GTT is connected to nodes GDG, USQ, NLN.
Node UHH is connected to nodes LZO, USQ.
Node SPD is connected to node GDG.
Node PQP is connected to nodes GDG, LZO, NLN.
Node XST is connected to node GDG.","[GDG, LZO, USQ, NLN, GTT, UHH, SPD, PQP, XST]",9,10,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: GDG LZO USQ NLN.
Nodes set 2 contains: GTT UHH SPD PQP XST.","[(GDG, SPD), (LZO, PQP), (USQ, UHH), (NLN, GTT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node GDG. Updated matching: {GTT: GDG}.
Search from node LZO. Updated matching: {GTT: GDG, UHH: LZO}.
Search from node USQ. Updated matching: {GTT: USQ, UHH: LZO, SPD: GDG}.
Search from node NLN. Updated matching: {GTT: NLN, UHH: USQ, SPD: GDG, PQP: LZO}.
So the maximum matching is ",4,5,268
bipartite,"[(RXO, NVX), (RXO, EXK), (QDG, ZTH), (QDG, QYS), (MPW, ZTH), (MPW, EOH), (MPW, NVX), (MPW, QYS)]","{RXO: [NVX, EXK],
QDG: [ZTH, QYS],
MPW: [ZTH, EOH, NVX, QYS],
ZTH: [QDG, MPW],
EOH: [MPW],
NVX: [RXO, MPW],
EXK: [RXO],
QYS: [QDG, MPW]}","Node RXO is connected to nodes NVX, EXK.
Node QDG is connected to nodes ZTH, QYS.
Node MPW is connected to nodes ZTH, EOH, NVX, QYS.
Node ZTH is connected to nodes QDG, MPW.
Node EOH is connected to node MPW.
Node NVX is connected to nodes RXO, MPW.
Node EXK is connected to node RXO.
Node QYS is connected to nodes QDG, MPW.","[RXO, QDG, MPW, ZTH, EOH, NVX, EXK, QYS]",8,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: RXO QDG MPW.
Nodes set 2 contains: ZTH EOH NVX EXK QYS.","[(RXO, NVX), (QDG, QYS), (MPW, ZTH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node RXO. Updated matching: {NVX: RXO}.
Search from node QDG. Updated matching: {NVX: RXO, ZTH: QDG}.
Search from node MPW. Updated matching: {NVX: RXO, ZTH: MPW, QYS: QDG}.
So the maximum matching is ",3,5,269
bipartite,"[(QLY, RSZ), (UKS, QEZ), (IWE, QEZ), (IWE, FPN), (IWE, RSZ), (VJL, QEZ), (VJL, QPG), (VJL, FPN), (VJL, EGP), (YYD, GVF), (YYD, FPN), (YYD, EGP)]","{QLY: [RSZ],
UKS: [QEZ],
IWE: [QEZ, FPN, RSZ],
VJL: [QEZ, QPG, FPN, EGP],
YYD: [GVF, FPN, EGP],
QEZ: [UKS, IWE, VJL],
GVF: [YYD],
QPG: [VJL],
FPN: [IWE, VJL, YYD],
EGP: [VJL, YYD],
RSZ: [QLY, IWE]}","Node QLY is connected to node RSZ.
Node UKS is connected to node QEZ.
Node IWE is connected to nodes QEZ, FPN, RSZ.
Node VJL is connected to nodes QEZ, QPG, FPN, EGP.
Node YYD is connected to nodes GVF, FPN, EGP.
Node QEZ is connected to nodes UKS, IWE, VJL.
Node GVF is connected to node YYD.
Node QPG is connected to node VJL.
Node FPN is connected to nodes IWE, VJL, YYD.
Node EGP is connected to nodes VJL, YYD.
Node RSZ is connected to nodes QLY, IWE.","[QLY, UKS, IWE, VJL, YYD, QEZ, GVF, QPG, FPN, EGP, RSZ]",11,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: QLY UKS IWE VJL YYD.
Nodes set 2 contains: QEZ GVF QPG FPN EGP RSZ.","[(QLY, RSZ), (UKS, QEZ), (IWE, FPN), (VJL, QPG), (YYD, GVF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node QLY. Updated matching: {RSZ: QLY}.
Search from node UKS. Updated matching: {RSZ: QLY, QEZ: UKS}.
Search from node IWE. Updated matching: {RSZ: QLY, QEZ: UKS, FPN: IWE}.
Search from node VJL. Updated matching: {RSZ: QLY, QEZ: UKS, FPN: IWE, QPG: VJL}.
Search from node YYD. Updated matching: {RSZ: QLY, QEZ: UKS, FPN: IWE, QPG: VJL, GVF: YYD}.
So the maximum matching is ",5,6,270
bipartite,"[(ADT, BYM), (ADT, YQG), (ADT, APS), (XVA, SWX), (XVA, DGP), (SRE, RAK), (SRE, DGP), (HVF, YQG), (HVF, RAK), (HVF, PCK), (OIR, BYM), (OIR, ZND), (OIR, APS), (OIR, EXB), (OIR, PCK)]","{ADT: [BYM, YQG, APS],
XVA: [SWX, DGP],
SRE: [RAK, DGP],
HVF: [YQG, RAK, PCK],
OIR: [BYM, ZND, APS, EXB, PCK],
BYM: [ADT, OIR],
ZND: [OIR],
YQG: [ADT, HVF],
SWX: [XVA],
APS: [ADT, OIR],
EXB: [OIR],
RAK: [SRE, HVF],
PCK: [HVF, OIR],
DGP: [XVA, SRE]}","Node ADT is connected to nodes BYM, YQG, APS.
Node XVA is connected to nodes SWX, DGP.
Node SRE is connected to nodes RAK, DGP.
Node HVF is connected to nodes YQG, RAK, PCK.
Node OIR is connected to nodes BYM, ZND, APS, EXB, PCK.
Node BYM is connected to nodes ADT, OIR.
Node ZND is connected to node OIR.
Node YQG is connected to nodes ADT, HVF.
Node SWX is connected to node XVA.
Node APS is connected to nodes ADT, OIR.
Node EXB is connected to node OIR.
Node RAK is connected to nodes SRE, HVF.
Node PCK is connected to nodes HVF, OIR.
Node DGP is connected to nodes XVA, SRE.","[ADT, XVA, SRE, HVF, OIR, BYM, ZND, YQG, SWX, APS, EXB, RAK, PCK, DGP]",14,15,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ADT XVA SRE HVF OIR.
Nodes set 2 contains: BYM ZND YQG SWX APS EXB RAK PCK DGP.","[(ADT, YQG), (XVA, SWX), (SRE, DGP), (HVF, RAK), (OIR, BYM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ADT. Updated matching: {BYM: ADT}.
Search from node XVA. Updated matching: {BYM: ADT, SWX: XVA}.
Search from node SRE. Updated matching: {BYM: ADT, SWX: XVA, RAK: SRE}.
Search from node HVF. Updated matching: {BYM: ADT, SWX: XVA, RAK: SRE, YQG: HVF}.
Search from node OIR. Updated matching: {BYM: OIR, SWX: XVA, RAK: HVF, YQG: ADT, DGP: SRE}.
So the maximum matching is ",5,9,271
bipartite,"[(JSD, ZFW), (JSD, ZBV), (JSD, EOG), (JSD, HQO), (BMT, ZFW), (BMT, VMC), (BMT, PUT), (BMT, HQO), (DLN, VMC), (DLN, ZNF), (DLN, EOG)]","{JSD: [ZFW, ZBV, EOG, HQO],
BMT: [ZFW, VMC, PUT, HQO],
DLN: [VMC, ZNF, EOG],
ZFW: [JSD, BMT],
ZBV: [JSD],
VMC: [BMT, DLN],
ZNF: [DLN],
PUT: [BMT],
EOG: [JSD, DLN],
HQO: [JSD, BMT]}","Node JSD is connected to nodes ZFW, ZBV, EOG, HQO.
Node BMT is connected to nodes ZFW, VMC, PUT, HQO.
Node DLN is connected to nodes VMC, ZNF, EOG.
Node ZFW is connected to nodes JSD, BMT.
Node ZBV is connected to node JSD.
Node VMC is connected to nodes BMT, DLN.
Node ZNF is connected to node DLN.
Node PUT is connected to node BMT.
Node EOG is connected to nodes JSD, DLN.
Node HQO is connected to nodes JSD, BMT.","[JSD, BMT, DLN, ZFW, ZBV, VMC, ZNF, PUT, EOG, HQO]",10,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: JSD BMT DLN.
Nodes set 2 contains: ZFW ZBV VMC ZNF PUT EOG HQO.","[(JSD, ZBV), (BMT, ZFW), (DLN, VMC)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node JSD. Updated matching: {ZFW: JSD}.
Search from node BMT. Updated matching: {ZFW: BMT, ZBV: JSD}.
Search from node DLN. Updated matching: {ZFW: BMT, ZBV: JSD, VMC: DLN}.
So the maximum matching is ",3,7,272
bipartite,"[(ICD, YRW), (ICD, QNQ), (ICD, IUQ), (IDA, LCU), (UFD, UGH), (UFD, QNQ), (UFD, IUQ), (FXS, LCU), (FXS, QNQ)]","{ICD: [YRW, QNQ, IUQ],
IDA: [LCU],
UFD: [UGH, QNQ, IUQ],
FXS: [LCU, QNQ],
YRW: [ICD],
LCU: [IDA, FXS],
UGH: [UFD],
QNQ: [ICD, UFD, FXS],
IUQ: [ICD, UFD]}","Node ICD is connected to nodes YRW, QNQ, IUQ.
Node IDA is connected to node LCU.
Node UFD is connected to nodes UGH, QNQ, IUQ.
Node FXS is connected to nodes LCU, QNQ.
Node YRW is connected to node ICD.
Node LCU is connected to nodes IDA, FXS.
Node UGH is connected to node UFD.
Node QNQ is connected to nodes ICD, UFD, FXS.
Node IUQ is connected to nodes ICD, UFD.","[ICD, IDA, UFD, FXS, YRW, LCU, UGH, QNQ, IUQ]",9,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ICD IDA UFD FXS.
Nodes set 2 contains: YRW LCU UGH QNQ IUQ.","[(ICD, YRW), (IDA, LCU), (UFD, UGH), (FXS, QNQ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ICD. Updated matching: {YRW: ICD}.
Search from node IDA. Updated matching: {YRW: ICD, LCU: IDA}.
Search from node UFD. Updated matching: {YRW: ICD, LCU: IDA, UGH: UFD}.
Search from node FXS. Updated matching: {YRW: ICD, LCU: IDA, UGH: UFD, QNQ: FXS}.
So the maximum matching is ",4,5,273
bipartite,"[(TFA, BNK), (TFA, BRK), (FOQ, WVU), (FOQ, BRK), (FOQ, FIP), (CWY, BNK), (CWY, TIT), (CWY, JAO), (CWY, RIH), (SLC, BRK), (SLC, FIP), (LNS, TIT), (LNS, JAO), (LNS, RIH)]","{TFA: [BNK, BRK],
FOQ: [WVU, BRK, FIP],
CWY: [BNK, TIT, JAO, RIH],
SLC: [BRK, FIP],
LNS: [TIT, JAO, RIH],
BNK: [TFA, CWY],
TIT: [CWY, LNS],
JAO: [CWY, LNS],
RIH: [CWY, LNS],
WVU: [FOQ],
BRK: [TFA, FOQ, SLC],
FIP: [FOQ, SLC]}","Node TFA is connected to nodes BNK, BRK.
Node FOQ is connected to nodes WVU, BRK, FIP.
Node CWY is connected to nodes BNK, TIT, JAO, RIH.
Node SLC is connected to nodes BRK, FIP.
Node LNS is connected to nodes TIT, JAO, RIH.
Node BNK is connected to nodes TFA, CWY.
Node TIT is connected to nodes CWY, LNS.
Node JAO is connected to nodes CWY, LNS.
Node RIH is connected to nodes CWY, LNS.
Node WVU is connected to node FOQ.
Node BRK is connected to nodes TFA, FOQ, SLC.
Node FIP is connected to nodes FOQ, SLC.","[TFA, FOQ, CWY, SLC, LNS, BNK, TIT, JAO, RIH, WVU, BRK, FIP]",12,14,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TFA FOQ CWY SLC LNS.
Nodes set 2 contains: BNK TIT JAO RIH WVU BRK FIP.","[(TFA, BRK), (FOQ, WVU), (CWY, BNK), (SLC, FIP), (LNS, TIT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TFA. Updated matching: {BNK: TFA}.
Search from node FOQ. Updated matching: {BNK: TFA, WVU: FOQ}.
Search from node CWY. Updated matching: {BNK: CWY, WVU: FOQ, BRK: TFA}.
Search from node SLC. Updated matching: {BNK: TFA, WVU: FOQ, BRK: SLC, TIT: CWY}.
Search from node LNS. Updated matching: {BNK: CWY, WVU: FOQ, BRK: TFA, TIT: LNS, FIP: SLC}.
So the maximum matching is ",5,7,274
bipartite,"[(NNP, FUG), (NNP, YVB), (NNP, BGW), (NNP, QWY), (VNO, SPF), (VNO, QWY), (VNO, CYH)]","{NNP: [FUG, YVB, BGW, QWY],
VNO: [SPF, QWY, CYH],
SPF: [VNO],
FUG: [NNP],
YVB: [NNP],
BGW: [NNP],
QWY: [NNP, VNO],
CYH: [VNO]}","Node NNP is connected to nodes FUG, YVB, BGW, QWY.
Node VNO is connected to nodes SPF, QWY, CYH.
Node SPF is connected to node VNO.
Node FUG is connected to node NNP.
Node YVB is connected to node NNP.
Node BGW is connected to node NNP.
Node QWY is connected to nodes NNP, VNO.
Node CYH is connected to node VNO.","[NNP, VNO, SPF, FUG, YVB, BGW, QWY, CYH]",8,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NNP VNO.
Nodes set 2 contains: SPF FUG YVB BGW QWY CYH.","[(NNP, FUG), (VNO, SPF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NNP. Updated matching: {FUG: NNP}.
Search from node VNO. Updated matching: {FUG: NNP, SPF: VNO}.
So the maximum matching is ",2,6,275
bipartite,"[(YYG, ZQJ), (YYG, HVJ), (YYG, SMT), (UIN, DBL), (UIN, HVJ), (UIN, TJH), (UIN, UHO), (ZQX, ZQJ), (ZQX, TJH), (ZQX, NDN)]","{YYG: [ZQJ, HVJ, SMT],
UIN: [DBL, HVJ, TJH, UHO],
ZQX: [ZQJ, TJH, NDN],
DBL: [UIN],
ZQJ: [YYG, ZQX],
HVJ: [YYG, UIN],
TJH: [UIN, ZQX],
NDN: [ZQX],
UHO: [UIN],
SMT: [YYG]}","Node YYG is connected to nodes ZQJ, HVJ, SMT.
Node UIN is connected to nodes DBL, HVJ, TJH, UHO.
Node ZQX is connected to nodes ZQJ, TJH, NDN.
Node DBL is connected to node UIN.
Node ZQJ is connected to nodes YYG, ZQX.
Node HVJ is connected to nodes YYG, UIN.
Node TJH is connected to nodes UIN, ZQX.
Node NDN is connected to node ZQX.
Node UHO is connected to node UIN.
Node SMT is connected to node YYG.","[YYG, UIN, ZQX, DBL, ZQJ, HVJ, TJH, NDN, UHO, SMT]",10,10,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: YYG UIN ZQX.
Nodes set 2 contains: DBL ZQJ HVJ TJH NDN UHO SMT.","[(YYG, HVJ), (UIN, DBL), (ZQX, ZQJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node YYG. Updated matching: {ZQJ: YYG}.
Search from node UIN. Updated matching: {ZQJ: YYG, DBL: UIN}.
Search from node ZQX. Updated matching: {ZQJ: ZQX, DBL: UIN, HVJ: YYG}.
So the maximum matching is ",3,7,276
bipartite,"[(IFP, PQC), (IFP, FEE), (IFP, EGN), (BVE, PQC), (BVE, FEE), (BVE, AZE), (BVE, EGN), (LJF, UHO), (LJF, EGN)]","{IFP: [PQC, FEE, EGN],
BVE: [PQC, FEE, AZE, EGN],
LJF: [UHO, EGN],
PQC: [IFP, BVE],
FEE: [IFP, BVE],
UHO: [LJF],
AZE: [BVE],
EGN: [IFP, BVE, LJF]}","Node IFP is connected to nodes PQC, FEE, EGN.
Node BVE is connected to nodes PQC, FEE, AZE, EGN.
Node LJF is connected to nodes UHO, EGN.
Node PQC is connected to nodes IFP, BVE.
Node FEE is connected to nodes IFP, BVE.
Node UHO is connected to node LJF.
Node AZE is connected to node BVE.
Node EGN is connected to nodes IFP, BVE, LJF.","[IFP, BVE, LJF, PQC, FEE, UHO, AZE, EGN]",8,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: IFP BVE LJF.
Nodes set 2 contains: PQC FEE UHO AZE EGN.","[(IFP, FEE), (BVE, PQC), (LJF, UHO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node IFP. Updated matching: {PQC: IFP}.
Search from node BVE. Updated matching: {PQC: BVE, FEE: IFP}.
Search from node LJF. Updated matching: {PQC: BVE, FEE: IFP, UHO: LJF}.
So the maximum matching is ",3,5,277
