task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(OXT, ZJO), (OXT, OFO), (COC, ZJO), (COC, OFO), (COC, WVE)]","{OXT: [ZJO, OFO],
COC: [ZJO, OFO, WVE],
ZJO: [OXT, COC],
OFO: [OXT, COC],
WVE: [COC]}","Node OXT is connected to nodes ZJO, OFO.
Node COC is connected to nodes ZJO, OFO, WVE.
Node ZJO is connected to nodes OXT, COC.
Node OFO is connected to nodes OXT, COC.
Node WVE is connected to node COC.","[OXT, COC, ZJO, OFO, WVE]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: OXT COC.
Nodes set 2 contains: ZJO OFO WVE.","[(OXT, OFO), (COC, ZJO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node OXT. Updated matching: {ZJO: OXT}.
Search from node COC. Updated matching: {ZJO: COC, OFO: OXT}.
So the maximum matching is ",2,3,159
bipartite,"[(YHT, WAK), (YHT, IJZ), (YHT, PVS), (RXQ, EPO), (RXQ, VWP), (RXQ, IJZ)]","{YHT: [WAK, IJZ, PVS],
RXQ: [EPO, VWP, IJZ],
EPO: [RXQ],
WAK: [YHT],
VWP: [RXQ],
IJZ: [YHT, RXQ],
PVS: [YHT]}","Node YHT is connected to nodes WAK, IJZ, PVS.
Node RXQ is connected to nodes EPO, VWP, IJZ.
Node EPO is connected to node RXQ.
Node WAK is connected to node YHT.
Node VWP is connected to node RXQ.
Node IJZ is connected to nodes YHT, RXQ.
Node PVS is connected to node YHT.","[YHT, RXQ, EPO, WAK, VWP, IJZ, PVS]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: YHT RXQ.
Nodes set 2 contains: EPO WAK VWP IJZ PVS.","[(YHT, WAK), (RXQ, EPO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node YHT. Updated matching: {WAK: YHT}.
Search from node RXQ. Updated matching: {WAK: YHT, EPO: RXQ}.
So the maximum matching is ",2,5,160
bipartite,"[(DIP, JGQ), (DIP, JSV), (WQF, GIE), (WQF, UZL), (WQF, JSV)]","{DIP: [JGQ, JSV],
WQF: [GIE, UZL, JSV],
GIE: [WQF],
JGQ: [DIP],
UZL: [WQF],
JSV: [DIP, WQF]}","Node DIP is connected to nodes JGQ, JSV.
Node WQF is connected to nodes GIE, UZL, JSV.
Node GIE is connected to node WQF.
Node JGQ is connected to node DIP.
Node UZL is connected to node WQF.
Node JSV is connected to nodes DIP, WQF.","[DIP, WQF, GIE, JGQ, UZL, JSV]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: DIP WQF.
Nodes set 2 contains: GIE JGQ UZL JSV.","[(DIP, JGQ), (WQF, GIE)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node DIP. Updated matching: {JGQ: DIP}.
Search from node WQF. Updated matching: {JGQ: DIP, GIE: WQF}.
So the maximum matching is ",2,4,161
bipartite,"[(EFW, YRO), (EFW, SNU), (COD, TGN), (COD, YRO), (COD, PSX)]","{EFW: [YRO, SNU],
COD: [TGN, YRO, PSX],
TGN: [COD],
YRO: [EFW, COD],
SNU: [EFW],
PSX: [COD]}","Node EFW is connected to nodes YRO, SNU.
Node COD is connected to nodes TGN, YRO, PSX.
Node TGN is connected to node COD.
Node YRO is connected to nodes EFW, COD.
Node SNU is connected to node EFW.
Node PSX is connected to node COD.","[EFW, COD, TGN, YRO, SNU, PSX]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: EFW COD.
Nodes set 2 contains: TGN YRO SNU PSX.","[(EFW, YRO), (COD, TGN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node EFW. Updated matching: {YRO: EFW}.
Search from node COD. Updated matching: {YRO: EFW, TGN: COD}.
So the maximum matching is ",2,4,162
bipartite,"[(IAB, LAT), (IAB, VGU), (IAB, NJA), (TYB, RYJ), (TYB, VGU)]","{IAB: [LAT, VGU, NJA],
TYB: [RYJ, VGU],
RYJ: [TYB],
LAT: [IAB],
VGU: [IAB, TYB],
NJA: [IAB]}","Node IAB is connected to nodes LAT, VGU, NJA.
Node TYB is connected to nodes RYJ, VGU.
Node RYJ is connected to node TYB.
Node LAT is connected to node IAB.
Node VGU is connected to nodes IAB, TYB.
Node NJA is connected to node IAB.","[IAB, TYB, RYJ, LAT, VGU, NJA]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: IAB TYB.
Nodes set 2 contains: RYJ LAT VGU NJA.","[(IAB, LAT), (TYB, RYJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node IAB. Updated matching: {LAT: IAB}.
Search from node TYB. Updated matching: {LAT: IAB, RYJ: TYB}.
So the maximum matching is ",2,4,163
bipartite,"[(QOV, IBH), (QOV, ZTF), (IDD, EXP), (IDD, ZTF), (IDD, BKA)]","{QOV: [IBH, ZTF],
IDD: [EXP, ZTF, BKA],
IBH: [QOV],
EXP: [IDD],
ZTF: [QOV, IDD],
BKA: [IDD]}","Node QOV is connected to nodes IBH, ZTF.
Node IDD is connected to nodes EXP, ZTF, BKA.
Node IBH is connected to node QOV.
Node EXP is connected to node IDD.
Node ZTF is connected to nodes QOV, IDD.
Node BKA is connected to node IDD.","[QOV, IDD, IBH, EXP, ZTF, BKA]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: QOV IDD.
Nodes set 2 contains: IBH EXP ZTF BKA.","[(QOV, IBH), (IDD, EXP)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node QOV. Updated matching: {IBH: QOV}.
Search from node IDD. Updated matching: {IBH: QOV, EXP: IDD}.
So the maximum matching is ",2,4,164
bipartite,"[(XUQ, NGQ), (XUQ, LLO), (XUQ, NZR), (ADO, SGR), (ADO, NZR)]","{XUQ: [NGQ, LLO, NZR],
ADO: [SGR, NZR],
NGQ: [XUQ],
LLO: [XUQ],
SGR: [ADO],
NZR: [XUQ, ADO]}","Node XUQ is connected to nodes NGQ, LLO, NZR.
Node ADO is connected to nodes SGR, NZR.
Node NGQ is connected to node XUQ.
Node LLO is connected to node XUQ.
Node SGR is connected to node ADO.
Node NZR is connected to nodes XUQ, ADO.","[XUQ, ADO, NGQ, LLO, SGR, NZR]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: XUQ ADO.
Nodes set 2 contains: NGQ LLO SGR NZR.","[(XUQ, NGQ), (ADO, SGR)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node XUQ. Updated matching: {NGQ: XUQ}.
Search from node ADO. Updated matching: {NGQ: XUQ, SGR: ADO}.
So the maximum matching is ",2,4,165
bipartite,"[(ULM, TOZ), (ULM, UFP), (ULM, YAE), (QUG, TOZ), (QUG, QHU), (QUG, UFP)]","{ULM: [TOZ, UFP, YAE],
QUG: [TOZ, QHU, UFP],
TOZ: [ULM, QUG],
QHU: [QUG],
UFP: [ULM, QUG],
YAE: [ULM]}","Node ULM is connected to nodes TOZ, UFP, YAE.
Node QUG is connected to nodes TOZ, QHU, UFP.
Node TOZ is connected to nodes ULM, QUG.
Node QHU is connected to node QUG.
Node UFP is connected to nodes ULM, QUG.
Node YAE is connected to node ULM.","[ULM, QUG, TOZ, QHU, UFP, YAE]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ULM QUG.
Nodes set 2 contains: TOZ QHU UFP YAE.","[(ULM, UFP), (QUG, TOZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ULM. Updated matching: {TOZ: ULM}.
Search from node QUG. Updated matching: {TOZ: QUG, UFP: ULM}.
So the maximum matching is ",2,4,166
bipartite,"[(TAC, WHK), (TAC, QGU), (VNN, WHK), (VNN, FNV), (VNN, UQI)]","{TAC: [WHK, QGU],
VNN: [WHK, FNV, UQI],
WHK: [TAC, VNN],
FNV: [VNN],
UQI: [VNN],
QGU: [TAC]}","Node TAC is connected to nodes WHK, QGU.
Node VNN is connected to nodes WHK, FNV, UQI.
Node WHK is connected to nodes TAC, VNN.
Node FNV is connected to node VNN.
Node UQI is connected to node VNN.
Node QGU is connected to node TAC.","[TAC, VNN, WHK, FNV, UQI, QGU]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TAC VNN.
Nodes set 2 contains: WHK FNV UQI QGU.","[(TAC, QGU), (VNN, WHK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TAC. Updated matching: {WHK: TAC}.
Search from node VNN. Updated matching: {WHK: VNN, QGU: TAC}.
So the maximum matching is ",2,4,167
bipartite,"[(UZA, QCC), (BQM, YLV), (BQM, QCC), (BQM, BGP), (ECR, BLO), (ECR, YLV)]","{UZA: [QCC],
BQM: [YLV, QCC, BGP],
ECR: [BLO, YLV],
BLO: [ECR],
YLV: [BQM, ECR],
QCC: [UZA, BQM],
BGP: [BQM]}","Node UZA is connected to node QCC.
Node BQM is connected to nodes YLV, QCC, BGP.
Node ECR is connected to nodes BLO, YLV.
Node BLO is connected to node ECR.
Node YLV is connected to nodes BQM, ECR.
Node QCC is connected to nodes UZA, BQM.
Node BGP is connected to node BQM.","[UZA, BQM, ECR, BLO, YLV, QCC, BGP]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: UZA BQM ECR.
Nodes set 2 contains: BLO YLV QCC BGP.","[(UZA, QCC), (BQM, YLV), (ECR, BLO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node UZA. Updated matching: {QCC: UZA}.
Search from node BQM. Updated matching: {QCC: UZA, YLV: BQM}.
Search from node ECR. Updated matching: {QCC: UZA, YLV: BQM, BLO: ECR}.
So the maximum matching is ",3,4,168
bipartite,"[(ZFG, KTQ), (ZFG, YKF), (ZFG, OFU), (NCK, YKF)]","{ZFG: [KTQ, YKF, OFU],
NCK: [YKF],
KTQ: [ZFG],
YKF: [ZFG, NCK],
OFU: [ZFG]}","Node ZFG is connected to nodes KTQ, YKF, OFU.
Node NCK is connected to node YKF.
Node KTQ is connected to node ZFG.
Node YKF is connected to nodes ZFG, NCK.
Node OFU is connected to node ZFG.","[ZFG, NCK, KTQ, YKF, OFU]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZFG NCK.
Nodes set 2 contains: KTQ YKF OFU.","[(ZFG, KTQ), (NCK, YKF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZFG. Updated matching: {KTQ: ZFG}.
Search from node NCK. Updated matching: {KTQ: ZFG, YKF: NCK}.
So the maximum matching is ",2,3,169
bipartite,"[(VLX, LMH), (SOS, LMH), (SOS, TYN), (SOS, DBS)]","{VLX: [LMH],
SOS: [LMH, TYN, DBS],
LMH: [VLX, SOS],
TYN: [SOS],
DBS: [SOS]}","Node VLX is connected to node LMH.
Node SOS is connected to nodes LMH, TYN, DBS.
Node LMH is connected to nodes VLX, SOS.
Node TYN is connected to node SOS.
Node DBS is connected to node SOS.","[VLX, SOS, LMH, TYN, DBS]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: VLX SOS.
Nodes set 2 contains: LMH TYN DBS.","[(VLX, LMH), (SOS, TYN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node VLX. Updated matching: {LMH: VLX}.
Search from node SOS. Updated matching: {LMH: VLX, TYN: SOS}.
So the maximum matching is ",2,3,170
bipartite,"[(SMA, YSZ), (SMA, ONW), (RJD, YSZ), (RJD, CYI), (RJD, HOQ), (RJD, FNZ)]","{SMA: [YSZ, ONW],
RJD: [YSZ, CYI, HOQ, FNZ],
YSZ: [SMA, RJD],
CYI: [RJD],
ONW: [SMA],
HOQ: [RJD],
FNZ: [RJD]}","Node SMA is connected to nodes YSZ, ONW.
Node RJD is connected to nodes YSZ, CYI, HOQ, FNZ.
Node YSZ is connected to nodes SMA, RJD.
Node CYI is connected to node RJD.
Node ONW is connected to node SMA.
Node HOQ is connected to node RJD.
Node FNZ is connected to node RJD.","[SMA, RJD, YSZ, CYI, ONW, HOQ, FNZ]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: SMA RJD.
Nodes set 2 contains: YSZ CYI ONW HOQ FNZ.","[(SMA, ONW), (RJD, YSZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node SMA. Updated matching: {YSZ: SMA}.
Search from node RJD. Updated matching: {YSZ: RJD, ONW: SMA}.
So the maximum matching is ",2,5,171
bipartite,"[(IDN, YGJ), (IDN, BWY), (EJB, BWY), (EJB, RNP), (EJB, ULF)]","{IDN: [YGJ, BWY],
EJB: [BWY, RNP, ULF],
YGJ: [IDN],
BWY: [IDN, EJB],
RNP: [EJB],
ULF: [EJB]}","Node IDN is connected to nodes YGJ, BWY.
Node EJB is connected to nodes BWY, RNP, ULF.
Node YGJ is connected to node IDN.
Node BWY is connected to nodes IDN, EJB.
Node RNP is connected to node EJB.
Node ULF is connected to node EJB.","[IDN, EJB, YGJ, BWY, RNP, ULF]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: IDN EJB.
Nodes set 2 contains: YGJ BWY RNP ULF.","[(IDN, YGJ), (EJB, BWY)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node IDN. Updated matching: {YGJ: IDN}.
Search from node EJB. Updated matching: {YGJ: IDN, BWY: EJB}.
So the maximum matching is ",2,4,172
bipartite,"[(SZT, RRE), (SZT, VOU), (SZT, GIZ), (CDH, TAW), (CDH, RRE)]","{SZT: [RRE, VOU, GIZ],
CDH: [TAW, RRE],
TAW: [CDH],
RRE: [SZT, CDH],
VOU: [SZT],
GIZ: [SZT]}","Node SZT is connected to nodes RRE, VOU, GIZ.
Node CDH is connected to nodes TAW, RRE.
Node TAW is connected to node CDH.
Node RRE is connected to nodes SZT, CDH.
Node VOU is connected to node SZT.
Node GIZ is connected to node SZT.","[SZT, CDH, TAW, RRE, VOU, GIZ]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: SZT CDH.
Nodes set 2 contains: TAW RRE VOU GIZ.","[(SZT, RRE), (CDH, TAW)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node SZT. Updated matching: {RRE: SZT}.
Search from node CDH. Updated matching: {RRE: SZT, TAW: CDH}.
So the maximum matching is ",2,4,173
bipartite,"[(VVW, DUN), (IKG, ZBP), (IKG, QDM), (IKG, DUN), (YFY, GMX), (YFY, DUN)]","{VVW: [DUN],
IKG: [ZBP, QDM, DUN],
YFY: [GMX, DUN],
GMX: [YFY],
ZBP: [IKG],
QDM: [IKG],
DUN: [VVW, IKG, YFY]}","Node VVW is connected to node DUN.
Node IKG is connected to nodes ZBP, QDM, DUN.
Node YFY is connected to nodes GMX, DUN.
Node GMX is connected to node YFY.
Node ZBP is connected to node IKG.
Node QDM is connected to node IKG.
Node DUN is connected to nodes VVW, IKG, YFY.","[VVW, IKG, YFY, GMX, ZBP, QDM, DUN]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: VVW IKG YFY.
Nodes set 2 contains: GMX ZBP QDM DUN.","[(VVW, DUN), (IKG, ZBP), (YFY, GMX)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node VVW. Updated matching: {DUN: VVW}.
Search from node IKG. Updated matching: {DUN: VVW, ZBP: IKG}.
Search from node YFY. Updated matching: {DUN: VVW, ZBP: IKG, GMX: YFY}.
So the maximum matching is ",3,4,174
bipartite,"[(PSP, KUZ), (PSP, OKG), (RGM, KUZ), (RGM, OKG), (RGM, RUE)]","{PSP: [KUZ, OKG],
RGM: [KUZ, OKG, RUE],
KUZ: [PSP, RGM],
OKG: [PSP, RGM],
RUE: [RGM]}","Node PSP is connected to nodes KUZ, OKG.
Node RGM is connected to nodes KUZ, OKG, RUE.
Node KUZ is connected to nodes PSP, RGM.
Node OKG is connected to nodes PSP, RGM.
Node RUE is connected to node RGM.","[PSP, RGM, KUZ, OKG, RUE]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: PSP RGM.
Nodes set 2 contains: KUZ OKG RUE.","[(PSP, OKG), (RGM, KUZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node PSP. Updated matching: {KUZ: PSP}.
Search from node RGM. Updated matching: {KUZ: RGM, OKG: PSP}.
So the maximum matching is ",2,3,175
bipartite,"[(URR, EPT), (URR, OLC), (URR, FKI), (CTC, OLC), (CTC, FKI)]","{URR: [EPT, OLC, FKI],
CTC: [OLC, FKI],
EPT: [URR],
OLC: [URR, CTC],
FKI: [URR, CTC]}","Node URR is connected to nodes EPT, OLC, FKI.
Node CTC is connected to nodes OLC, FKI.
Node EPT is connected to node URR.
Node OLC is connected to nodes URR, CTC.
Node FKI is connected to nodes URR, CTC.","[URR, CTC, EPT, OLC, FKI]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: URR CTC.
Nodes set 2 contains: EPT OLC FKI.","[(URR, EPT), (CTC, OLC)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node URR. Updated matching: {EPT: URR}.
Search from node CTC. Updated matching: {EPT: URR, OLC: CTC}.
So the maximum matching is ",2,3,176
bipartite,"[(VGR, NHW), (LQP, BEL), (LQP, RRS), (LQP, OXC), (LQP, NHW)]","{VGR: [NHW],
LQP: [BEL, RRS, OXC, NHW],
BEL: [LQP],
RRS: [LQP],
OXC: [LQP],
NHW: [VGR, LQP]}","Node VGR is connected to node NHW.
Node LQP is connected to nodes BEL, RRS, OXC, NHW.
Node BEL is connected to node LQP.
Node RRS is connected to node LQP.
Node OXC is connected to node LQP.
Node NHW is connected to nodes VGR, LQP.","[VGR, LQP, BEL, RRS, OXC, NHW]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: VGR LQP.
Nodes set 2 contains: BEL RRS OXC NHW.","[(VGR, NHW), (LQP, BEL)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node VGR. Updated matching: {NHW: VGR}.
Search from node LQP. Updated matching: {NHW: VGR, BEL: LQP}.
So the maximum matching is ",2,4,177
bipartite,"[(GNK, XFO), (GNK, DHK), (GNK, MYU), (GNK, YXS), (CAJ, DHK), (CAJ, PJX)]","{GNK: [XFO, DHK, MYU, YXS],
CAJ: [DHK, PJX],
XFO: [GNK],
DHK: [GNK, CAJ],
MYU: [GNK],
PJX: [CAJ],
YXS: [GNK]}","Node GNK is connected to nodes XFO, DHK, MYU, YXS.
Node CAJ is connected to nodes DHK, PJX.
Node XFO is connected to node GNK.
Node DHK is connected to nodes GNK, CAJ.
Node MYU is connected to node GNK.
Node PJX is connected to node CAJ.
Node YXS is connected to node GNK.","[GNK, CAJ, XFO, DHK, MYU, PJX, YXS]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: GNK CAJ.
Nodes set 2 contains: XFO DHK MYU PJX YXS.","[(GNK, XFO), (CAJ, DHK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node GNK. Updated matching: {XFO: GNK}.
Search from node CAJ. Updated matching: {XFO: GNK, DHK: CAJ}.
So the maximum matching is ",2,5,178
bipartite,"[(JTR, TFT), (JTR, OUS), (JTR, HTV), (GPJ, OUS), (GPJ, HTV)]","{JTR: [TFT, OUS, HTV],
GPJ: [OUS, HTV],
TFT: [JTR],
OUS: [JTR, GPJ],
HTV: [JTR, GPJ]}","Node JTR is connected to nodes TFT, OUS, HTV.
Node GPJ is connected to nodes OUS, HTV.
Node TFT is connected to node JTR.
Node OUS is connected to nodes JTR, GPJ.
Node HTV is connected to nodes JTR, GPJ.","[JTR, GPJ, TFT, OUS, HTV]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: JTR GPJ.
Nodes set 2 contains: TFT OUS HTV.","[(JTR, TFT), (GPJ, OUS)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node JTR. Updated matching: {TFT: JTR}.
Search from node GPJ. Updated matching: {TFT: JTR, OUS: GPJ}.
So the maximum matching is ",2,3,179
bipartite,"[(RSY, HNM), (RSY, QQF), (RSY, QNY), (SDJ, HNM), (SDJ, ZDS)]","{RSY: [HNM, QQF, QNY],
SDJ: [HNM, ZDS],
HNM: [RSY, SDJ],
ZDS: [SDJ],
QQF: [RSY],
QNY: [RSY]}","Node RSY is connected to nodes HNM, QQF, QNY.
Node SDJ is connected to nodes HNM, ZDS.
Node HNM is connected to nodes RSY, SDJ.
Node ZDS is connected to node SDJ.
Node QQF is connected to node RSY.
Node QNY is connected to node RSY.","[RSY, SDJ, HNM, ZDS, QQF, QNY]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: RSY SDJ.
Nodes set 2 contains: HNM ZDS QQF QNY.","[(RSY, QQF), (SDJ, HNM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node RSY. Updated matching: {HNM: RSY}.
Search from node SDJ. Updated matching: {HNM: SDJ, QQF: RSY}.
So the maximum matching is ",2,4,180
bipartite,"[(NMW, WQG), (NMW, TAZ), (NQX, WQG), (NQX, TAZ), (NQX, CIV), (NQX, ZEH)]","{NMW: [WQG, TAZ],
NQX: [WQG, TAZ, CIV, ZEH],
WQG: [NMW, NQX],
TAZ: [NMW, NQX],
CIV: [NQX],
ZEH: [NQX]}","Node NMW is connected to nodes WQG, TAZ.
Node NQX is connected to nodes WQG, TAZ, CIV, ZEH.
Node WQG is connected to nodes NMW, NQX.
Node TAZ is connected to nodes NMW, NQX.
Node CIV is connected to node NQX.
Node ZEH is connected to node NQX.","[NMW, NQX, WQG, TAZ, CIV, ZEH]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NMW NQX.
Nodes set 2 contains: WQG TAZ CIV ZEH.","[(NMW, TAZ), (NQX, WQG)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NMW. Updated matching: {WQG: NMW}.
Search from node NQX. Updated matching: {WQG: NQX, TAZ: NMW}.
So the maximum matching is ",2,4,181
bipartite,"[(PCG, ASV), (PCG, MMT), (PCG, NEO), (PCG, BQU), (PHT, ASV)]","{PCG: [ASV, MMT, NEO, BQU],
PHT: [ASV],
ASV: [PCG, PHT],
MMT: [PCG],
NEO: [PCG],
BQU: [PCG]}","Node PCG is connected to nodes ASV, MMT, NEO, BQU.
Node PHT is connected to node ASV.
Node ASV is connected to nodes PCG, PHT.
Node MMT is connected to node PCG.
Node NEO is connected to node PCG.
Node BQU is connected to node PCG.","[PCG, PHT, ASV, MMT, NEO, BQU]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: PCG PHT.
Nodes set 2 contains: ASV MMT NEO BQU.","[(PCG, MMT), (PHT, ASV)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node PCG. Updated matching: {ASV: PCG}.
Search from node PHT. Updated matching: {ASV: PHT, MMT: PCG}.
So the maximum matching is ",2,4,182
bipartite,"[(AJS, YFO), (AJS, GAW), (AJS, RBY), (AJS, SNP), (STP, YFO), (STP, SNP)]","{AJS: [YFO, GAW, RBY, SNP],
STP: [YFO, SNP],
YFO: [AJS, STP],
GAW: [AJS],
RBY: [AJS],
SNP: [AJS, STP]}","Node AJS is connected to nodes YFO, GAW, RBY, SNP.
Node STP is connected to nodes YFO, SNP.
Node YFO is connected to nodes AJS, STP.
Node GAW is connected to node AJS.
Node RBY is connected to node AJS.
Node SNP is connected to nodes AJS, STP.","[AJS, STP, YFO, GAW, RBY, SNP]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: AJS STP.
Nodes set 2 contains: YFO GAW RBY SNP.","[(AJS, GAW), (STP, YFO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node AJS. Updated matching: {YFO: AJS}.
Search from node STP. Updated matching: {YFO: STP, GAW: AJS}.
So the maximum matching is ",2,4,183
bipartite,"[(UKK, CZT), (UKK, SRC), (UKK, AFV), (GOY, RFN), (GOY, SRC)]","{UKK: [CZT, SRC, AFV],
GOY: [RFN, SRC],
CZT: [UKK],
RFN: [GOY],
SRC: [UKK, GOY],
AFV: [UKK]}","Node UKK is connected to nodes CZT, SRC, AFV.
Node GOY is connected to nodes RFN, SRC.
Node CZT is connected to node UKK.
Node RFN is connected to node GOY.
Node SRC is connected to nodes UKK, GOY.
Node AFV is connected to node UKK.","[UKK, GOY, CZT, RFN, SRC, AFV]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: UKK GOY.
Nodes set 2 contains: CZT RFN SRC AFV.","[(UKK, CZT), (GOY, RFN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node UKK. Updated matching: {CZT: UKK}.
Search from node GOY. Updated matching: {CZT: UKK, RFN: GOY}.
So the maximum matching is ",2,4,184
